trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.4,7.0,2.55,2.5,0.0,12.85,"",0.3,2.5,0.5
0.8,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
1.41,13.0,0.0,0.0,0.0,13.8,"",0.3,0.0,0.5
2.92,13.5,4.2,0.0,0.0,21.0,"",0.3,2.5,0.5
0.83,6.0,1.4,0.0,0.0,10.7,"",0.3,2.5,0.5
1.05,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
2.19,15.5,0.0,0.0,0.0,18.8,"",0.3,2.5,0.5
2.0,8.5,0.0,2.5,0.0,11.8,"",0.3,2.5,0.5
1.41,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
2.03,8.0,5.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.27,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
2.69,12.0,1.0,0.0,0.0,16.3,"",0.3,2.5,0.5
0.62,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
2.76,12.0,3.82,0.0,0.0,19.12,"",0.3,2.5,0.5
1.79,10.0,1.25,0.0,0.0,14.55,"",0.3,2.5,0.5
7.24,21.5,4.96,0.0,0.0,29.76,"",0.3,2.5,0.5
2.36,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
0.24,3.5,0.0,0.0,0.0,6.8,"",0.3,2.5,0.5
2.0,10.0,3.0,2.5,0.0,16.3,"",0.3,2.5,0.5
2.68,11.5,2.5,0.0,0.0,17.3,"",0.3,2.5,0.5
0.99,5.0,2.49,0.0,0.0,10.79,"",0.3,2.5,0.5
9.4,29.0,0.0,2.5,0.0,32.3,"",0.3,2.5,0.5
9.4,32.5,5.0,0.0,0.0,38.3,"",0.3,0.0,0.5
1.23,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.76,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.03,8.0,3.39,0.0,0.0,14.69,"",0.3,2.5,0.5
2.03,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
0.8,5.5,0.0,2.5,0.0,8.8,"",0.3,2.5,0.5
0.6,4.5,0.0,2.5,0.0,7.8,"",0.3,2.5,0.5
1.8,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
0.2,3.5,0.0,0.0,0.0,6.8,"",0.3,2.5,0.5
0.94,6.5,2.94,0.0,0.0,12.74,"",0.3,2.5,0.5
1.53,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
1.7,7.5,0.0,2.5,0.0,10.8,"",0.3,2.5,0.5
1.5,9.0,2.45,2.5,0.0,14.75,"",0.3,2.5,0.5
1.2,5.5,0.0,2.5,0.0,8.8,"",0.3,2.5,0.5
1.6,8.5,0.0,2.5,0.0,11.8,"",0.3,2.5,0.5
2.3,10.5,3.45,2.5,0.0,17.25,"",0.3,2.5,0.5
0.6,4.5,1.0,2.5,0.0,8.8,"",0.3,2.5,0.5
2.7,12.0,0.0,2.5,0.0,15.3,"",0.3,2.5,0.5
1.1,6.0,1.6,0.0,0.0,10.9,"",0.3,2.5,0.5
